event_id,visitor_id,store_id,camera_id,timestamp,event_type,zone_id,confidence,metadata,event
bb743686f0d840feab228ebf34db86ae,737,STORE_001,CAM_FLOOR_A,frame:2850,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2850}",ZONE_ENTER
cdebd721511e46b5a7fa905b4b186efd,756,STORE_001,CAM_FLOOR_A,frame:2951,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 2951}",ZONE_ENTER
bade848279a64180a226233d5dee416f,783,STORE_001,CAM_FLOOR_A,frame:3012,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3012}",ZONE_ENTER
9d184a6ea0fc4197a2e88874f9ff2c72,791,STORE_001,CAM_FLOOR_A,frame:3017,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3017}",ZONE_ENTER
0805fcbe54484b6fb09fd2146208ff9c,797,STORE_001,CAM_FLOOR_A,frame:3056,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3056}",ZONE_ENTER
654bf2cc76db479bb209577b8b020b29,799,STORE_001,CAM_FLOOR_A,frame:3067,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3067}",ZONE_ENTER
d3069722772a4aa99258d0c7ef802432,805,STORE_001,CAM_FLOOR_A,frame:3096,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3096}",ZONE_ENTER
84fdfaefabc941fca5409e4839e04779,807,STORE_001,CAM_FLOOR_A,frame:3102,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3102}",ZONE_ENTER
f4a2d9d2ba564fa78dafb4e04c24e46d,813,STORE_001,CAM_FLOOR_A,frame:3108,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3108}",ZONE_ENTER
f5e2dee294d6493f941b0eefebd90838,831,STORE_001,CAM_FLOOR_A,frame:3137,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3137}",ZONE_ENTER
7952f0fb1e114143904babf6754034a3,846,STORE_001,CAM_FLOOR_A,frame:3169,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3169}",ZONE_ENTER
9b6898bb1514436fa2e7b7973a9cfcb5,861,STORE_001,CAM_FLOOR_A,frame:3206,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3206}",ZONE_ENTER
9647dab0d8504df5b7086e940afd2e41,884,STORE_001,CAM_FLOOR_A,frame:3252,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3252}",ZONE_ENTER
8eb17c8230f247ba95189489db78f9b4,885,STORE_001,CAM_FLOOR_A,frame:3254,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3254}",ZONE_ENTER
6da7f1ae68fe4f75bce036eaca2eb5d3,893,STORE_001,CAM_FLOOR_A,frame:3279,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3279}",ZONE_ENTER
e7e7c026c4264f0fa6a0144c6bd4ab39,895,STORE_001,CAM_FLOOR_A,frame:3284,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3284}",ZONE_ENTER
cce3b99a019448efbeba3b86cf2865a9,898,STORE_001,CAM_FLOOR_A,frame:3288,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3288}",ZONE_ENTER
403eef3cd26946548530bc657ae3e667,903,STORE_001,CAM_FLOOR_A,frame:3316,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3316}",ZONE_ENTER
d52c76eeb4bd490e9db6e99f9bbf616e,913,STORE_001,CAM_FLOOR_A,frame:3329,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3329}",ZONE_ENTER
3677df79177a44aebc57d949bbd0c873,947,STORE_001,CAM_FLOOR_A,frame:3377,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3377}",ZONE_ENTER
6bb2536eaf6845a0a721bcaca7bac609,959,STORE_001,CAM_FLOOR_A,frame:3388,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3388}",ZONE_ENTER
f48a8496154244b98637596855790d9b,961,STORE_001,CAM_FLOOR_A,frame:3391,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3391}",ZONE_ENTER
b66050e998574019a5b5144687899ff3,963,STORE_001,CAM_FLOOR_A,frame:3394,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3394}",ZONE_ENTER
6b95a9fe28274531833ad9448e4885b2,964,STORE_001,CAM_FLOOR_A,frame:3398,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3398}",ZONE_ENTER
3bbf09e7ee614019b391c056da3d01f3,970,STORE_001,CAM_FLOOR_A,frame:3407,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3407}",ZONE_ENTER
8a84a45c214841c2a37fa4324265b534,975,STORE_001,CAM_FLOOR_A,frame:3424,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3424}",ZONE_ENTER
4bdee9de9de042ab9754cdf0a7134df5,995,STORE_001,CAM_FLOOR_A,frame:3476,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3476}",ZONE_ENTER
a4918bed12f94c4eb316712842534aa6,1015,STORE_001,CAM_FLOOR_A,frame:3528,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3528}",ZONE_ENTER
90a40faa1fc940e786e3bdc1b9e345ab,1018,STORE_001,CAM_FLOOR_A,frame:3530,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3530}",ZONE_ENTER
d6f1256cd9784ba8b773ddf86ddbdf07,1018,STORE_001,CAM_FLOOR_A,frame:3535,ZONE_EXIT,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3535}",ZONE_EXIT
a0d51c9413ff4f8eb70cb9eda4a5e36b,1018,STORE_001,CAM_FLOOR_A,frame:3535,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3535}",ZONE_ENTER
2c8e9d5a2ca945e58b1d7f4e612fa226,1018,STORE_001,CAM_FLOOR_A,frame:3548,ZONE_EXIT,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3548}",ZONE_EXIT
156e22e2a2fe4db58661d8efadb79aab,1018,STORE_001,CAM_FLOOR_A,frame:3548,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3548}",ZONE_ENTER
b9092b63c46846968371ea593ec7ead0,1035,STORE_001,CAM_FLOOR_A,frame:3616,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3616}",ZONE_ENTER
dfcc95ae61b04e44b16b54e3c168b994,1067,STORE_001,CAM_FLOOR_A,frame:3736,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3736}",ZONE_ENTER
e674db098b4d45be9b6041681eb2a775,2,STORE_001,CAM_FLOOR_A,frame:3755,ZONE_DWELL,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 3755}",ZONE_DWELL
8a5f0100f2a94db8a45c361ea3b2d273,1068,STORE_001,CAM_FLOOR_A,frame:3761,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3761}",ZONE_ENTER
62a87e6e9ce24274975af87c4507d150,1078,STORE_001,CAM_FLOOR_A,frame:3788,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3788}",ZONE_ENTER
bbfa8a04f6cd4d1fb80e3e96beb72a3d,1094,STORE_001,CAM_FLOOR_A,frame:3845,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3845}",ZONE_ENTER
4f75237758984be6bc822f88fb0f758d,1096,STORE_001,CAM_FLOOR_A,frame:3873,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3873}",ZONE_ENTER
db6ee8176521443297bf9271f7a0d552,1101,STORE_001,CAM_FLOOR_A,frame:3886,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3886}",ZONE_ENTER
e65bce95b8e7430ea04d109b31940cd0,1102,STORE_001,CAM_FLOOR_A,frame:3893,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3893}",ZONE_ENTER
bc3f367c79ef4b138b9cfdbcf8d58d5c,1103,STORE_001,CAM_FLOOR_A,frame:3912,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3912}",ZONE_ENTER
3eea51eeb72f4cde8002315676f51b10,1117,STORE_001,CAM_FLOOR_A,frame:3977,ZONE_ENTER,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3977}",ZONE_ENTER
ec3ee15fbc764e1fa128f657ff4cbf2a,1118,STORE_001,CAM_FLOOR_A,frame:3978,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 3978}",ZONE_ENTER
e31d8536ae424d7d932c5a66f94569ee,1132,STORE_001,CAM_FLOOR_A,frame:4078,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 4078}",ZONE_ENTER
b5f9901607824f01b3141a47987ba19d,1111,STORE_001,CAM_FLOOR_A,frame:4130,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 4130}",ZONE_ENTER
e46438a860294c74b1e7d62751212372,885,STORE_001,CAM_FLOOR_A,frame:4153,ZONE_DWELL,BEAUTY_CONSULTATION,1.0,"{""source"": ""zone_dwell"", ""is_staff"": false, ""frame"": 4153}",ZONE_DWELL
1a65853db64244009687d7c193d96b08,1145,STORE_001,CAM_FLOOR_A,frame:4172,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 4172}",ZONE_ENTER
f6de559eae45464fbccfa6bba8da7180,1147,STORE_001,CAM_FLOOR_A,frame:4183,ZONE_ENTER,PREMIUM_SKINCARE,1.0,"{""source"": ""zone_transition"", ""is_staff"": false, ""frame"": 4183}",ZONE_ENTER
e816b8dee14e4ab5b0da29d69581bc25,134,STORE_001,CAM_FLOOR_A,frame:4187,PURCHASE,,1.0,"{""source"": ""conversion_correlation"", ""is_staff"": false, ""frame"": 4187}",PURCHASE
